Distance from Center (cmd=annotatePeaks.pl /scratch/rtraborn/TSRchitect_plant_results/plant_genomic_data/A_thaliana/GROseq/GROseq_tagDirectory/tss.txt tair10 -size 4000 -hist 25 -d ESTtagDir CAGEtagDir PEATtagDir TokVectagDir)	ESTtagDir Coverage	ESTtagDir + Tags	ESTtagDir - Tags	CAGEtagDir Coverage	CAGEtagDir + Tags	CAGEtagDir - Tags	PEATtagDir Coverage	PEATtagDir + Tags	PEATtagDir - Tags	TokVectagDir Coverage	TokVectagDir + Tags	TokVectagDir - Tags
-975	39.3507987220447	0.081913907543848	0.0746862098193908	20.2072480524362	0.0794413575013877	0.082074010562673	28.8393773228138	0.18212648497101	0.0309802634152696	52.2718523831267	0.260077264132493	0.387043450479213
-950	37.2092586555389	0.0754892873443305	0.0610338918954162	21.4397999131211	0.142284664536625	0.0573559496641887	28.9935619743101	0.202657358023115	0.0267487448653576	36.7357410184532	0.334328760513778	0.0243753537197638
-925	41.3584925343939	0.0915508378431242	0.0674585120949337	30.7041569361359	0.35052864315052	0.0605930755688639	29.1538784203774	0.195707152637438	0.028056151789789	42.9188276716448	0.386635026406703	0.0369994392645253
-900	38.8154137054183	0.0682615896198734	0.0722769772445718	33.9739061938918	0.172631107778342	0.0581112603507646	30.952061028884	0.22981869335597	0.0258626328486661	44.3148942644161	0.203510151920197	0.0367910673534607
-875	36.0046423681294	0.0883385277433655	0.0618369694203559	35.892273081663	0.133558218686724	0.0630241442263477	32.9760368172825	0.244836173958433	0.0259543196192211	44.5766764469377	0.276241781313173	0.0315454652148423
-850	42.2954163134903	0.0618369694203559	0.0738831322944511	34.1442493390246	0.0924644389384176	0.0558910282323613	33.4206209384709	0.218858062202552	0.0321089391667203	43.5642385516518	0.29115077264131	0.0296190650061957
-825	41.7600312968638	0.0787015974440893	0.0931569928930036	25.8344654875824	0.119742537653917	0.0681803872986598	34.1531672860834	0.215961804785847	0.034326250244506	37.868664015128	0.220624255069436	0.046940027384758
-800	43.767725109213	0.0867323726934861	0.0762923648692702	24.2238021924303	0.0932505900761723	0.0588065723413742	33.8971019973481	0.237005079220236	0.0238722175132028	39.6322618504284	0.262728995240267	0.0284800156484334
-775	45.507726413249	0.0762923648692702	0.0787015974440893	27.0157811313309	0.106064517180561	0.0659444545869166	34.4682293364627	0.260657364543309	0.0230911390754382	48.7369798526451	0.543245615178847	0.0443503162287304
-750	44.8384951424659	0.081913907543848	0.0931569928930036	27.6223922723899	0.0983779552714458	0.069402510269237	37.9063478298665	0.324940816326582	0.0338306774466972	45.6226580600302	0.217313372889094	0.0247626002477678
-725	45.6415726674056	0.0947631479428829	0.0762923648692702	30.538443807525	0.180768501010446	0.0951433526764614	38.9924685401314	0.261094327443485	0.0194579057181975	46.903546543219	0.249034687357374	0.0406291191236904
-700	42.5631088218035	0.0746862098193908	0.081913907543848	38.5380955288985	0.339000482493087	0.151552220121191	40.4540794592595	0.281256712525317	0.0251848471017794	52.4066827497783	0.437451678946278	0.0346177218491251
-675	43.2323400925866	0.081913907543848	0.081913907543848	41.1675599007069	0.231777205450585	0.0790575340678793	40.5222255547584	0.266210797418053	0.0201519397535368	52.1854908608822	0.502009154332592	0.0247580622025183
-650	45.1061876507792	0.0875354502184258	0.0795046749690289	47.5133677464118	0.167649814174729	0.0905859750928439	42.2675625393925	0.357577244572002	0.0212817760970199	66.0523579144125	0.228869883288775	0.0347788224555012
-625	47.3815739714416	0.0987785355675814	0.0827169850687877	46.3304824382139	0.154520753732641	0.0876199647909464	41.2728384516743	0.229967249136119	0.0190545999869594	68.0669726804466	0.280508678359522	0.0310005216143981
-600	44.4369563799961	0.0803077524939686	0.0778985199191496	38.378601825464	0.118093414618095	0.123339936102166	40.1991360761554	0.247862417682777	0.0216757970919994	63.1195831431621	0.299740535958811	0.069218426028562
-575	45.2400339049358	0.0907477603181845	0.0803077524939686	37.7929590321454	0.165170522266228	0.161850968246628	40.9028997413659	0.282963943404901	0.0398756210471398	54.3637147638614	0.275927143509158	0.429207563408709
-550	47.6492664797548	0.0899446827932448	0.0899446827932448	38.8382568344776	0.181836141357247	0.0912549325160562	39.2507389537282	0.32119674643027	0.0225671317728364	50.9744630631812	0.49913959705271	0.0637432744343785
-525	48.8538827671644	0.084323140118667	0.1011877681424	39.0418590961535	0.147338573384465	0.167844109017272	41.2120621155808	0.288916039642756	0.0202378235639302	48.6311299471872	0.235814605203102	0.0202899784834069
-500	50.0584990545739	0.10279392319228	0.0915508378431242	40.1875660627361	0.221165286561755	0.0926032209688129	42.6206920084325	0.29023447219149	0.0260355610614848	45.0983121427492	0.169876051378994	0.0326243854730405
-475	54.7431179500554	0.097172380517702	0.097172380517702	40.1131007863677	0.139912753471842	0.172868018517132	43.4623146638844	0.311080445980373	0.0266912955597569	47.3035122036043	0.33303503944708	0.0572602986242447
-450	51.7985003586099	0.084323140118667	0.108415465866858	35.7998899375233	0.140673391145431	0.105012857794767	43.3531222968418	0.320132483536602	0.0224580361217967	41.4625059224971	0.313643593923177	0.0381373541109754
-425	50.5938840712004	0.0939600704179432	0.10199084566734	43.4550151203871	0.323729412531595	0.0967980830669939	42.6406928777898	0.258448177609759	0.020124665840777	42.3459624872316	0.250130625285258	0.0441699289300403
-400	53.136962900176	0.100384690617461	0.107612388341918	40.4955460742527	0.133384110321278	0.115320016952354	44.5470813501116	0.336038397339837	0.0231677381495726	46.12834756906	0.286992410510554	0.0416724913607637
-375	51.7985003586099	0.103597000717219	0.0883385277433655	38.8977461299037	0.12208024385461	0.107992606115846	43.2602942774551	0.273245145726078	0.0244797874421331	43.4635821868688	0.237696759470547	0.0675261133207305
